id,text,category,score
422,"Virou crime gostar de conversar, vcs são doentes d",OFFENSIVE,0.9558562636375428
423,"16h14 Neste domingo 9, o dia será de céu parcialmente nublado a nublado com pancadas de chuva, raios isolados e rajadas de vento ocasionais.",NON_OFFENSIVE,0.0006304710987024
424,O Khellven não compensa no ataque as frouxidão na defesa,NON_OFFENSIVE,0.0556167215108871
425,foi um golaço,NON_OFFENSIVE,0.1873397231101989
426,"A Polícia Civil do Rio de Janeiro faz uma operação, nesta quintafeira 13, contra o comércio ilegal de armas. São cumpridos mandados de busca e apreensão no Rio de Janeiro e no Paraná. Entre as armas apreendidas estão um lançarojão e fuzis, armas de uso restrito das forças",NON_OFFENSIVE,0.0004793591215275
427,"Nossa, abriu a porta do lixos. Que time amaldiçoado",OFFENSIVE,0.9295823574066162
428,"te garanto que nem em particular eh assim, semana passada apresentei trabalho de jeans e cropped",NON_OFFENSIVE,0.0082064205780625
429,Polícia Federal desmonta esquema de fraudes em licitações públicas,NON_OFFENSIVE,0.0005668646190315
430,"Oficial agora, estamos com menos 2 em campo, Alisson e Rigoni, dois horríveis",OFFENSIVE,0.5467743873596191
431,"99 vai amassar vcs, mãos de vaca do cacete. Até assinando essa caceta de clube ifood não temos desconto decente algum",OFFENSIVE,0.7326231002807617
432,"Se ela quer se submeter que se submeta, a vida é dela, mas ela que não pense que tem muita mulher retardada feito ela fazendo o mesmo!!! Me casei por que amo meu marido e pra construir uma vida junto, não pra me submeter a ele, nem o inverso!!! Q absurdo!!!",OFFENSIVE,0.6242889761924744
433,mentira que esse é o poster vai tomar no cu me fala q isso é fake,OFFENSIVE,0.9098113179206848
434,Parabéns ao pela belíssima operação .,NON_OFFENSIVE,0.0005435859784483
435,So cuzão incompetente e falastrao,OFFENSIVE,0.9217429161071776
436,A credibilidade do Masterchef sendo manchada por causa de uma confeitaria meia boca kk,NON_OFFENSIVE,0.0313870199024677
437,Falou o Governador que permitiu a depredação de Brasília no dia 0801! E vão atacar mais favelas? Ou vão combater o CO de verdade nas áreas nobres do Rio de Janeiro? Vai não né? Vocês enganam os idiotas! Tudo bunda suja! Rabao!,OFFENSIVE,0.9928814172744752
438,"O bolsonoro joga volley ? Queremos sim, criminoso de direita seja punido sim!",OFFENSIVE,0.8585916757583618
439,"Você é um grande exemplo, Beta. Suas mensagens são merecedoras de confiança e admiração. Informações precisas, inteligentes e sábias que valorizam nosso espaço na rede",NON_OFFENSIVE,0.0013220071559771
440,...e uma enormidade de urubus!,NON_OFFENSIVE,0.0175408795475959
441,Mas os republicanos nunca ganham nesses 3 locais. Eh tipo bahia pernambuco e ceara de la,NON_OFFENSIVE,0.0033315795008093
442,Isso é uma piada? A inteligência que deixou Brasília ser depredada.,NON_OFFENSIVE,0.0289770383387804
443,Cuidado com o Caneco. Ele é rápido em rabo de arraia. Moleque escroto!,OFFENSIVE,0.940436065196991
444,ser humano se acha o centro do mundo mesmo num calor do caralho aquecimento global só piorando graças ao próprio ser humano tbm e o cavalo não pode se banhar no mar? quero mais é que coloque mais 5 cavalos aí tbm ah vao se fuder,OFFENSIVE,0.6721245646476746
445,"E tem gente pondo a culpa no técnico Enfim, ñ consigo responsabilizar o treinador por jogadores ñ converterem em gols chances criadas. Ele é responsável pela incapacidade criativa, inofensividade do time. Hj ele fez o dava. No mais, pra mim o jogo acabou na bola na trave.",NON_OFFENSIVE,0.0029737257864326
446,Net do ceu eu tinha esquecido acredita??? Olha c vc num avisa. Ps Passei a manhã surtando com stranger things,NON_OFFENSIVE,0.047333650290966
447,Cheiro de naftalina.,NON_OFFENSIVE,0.0061868508346378
448,"Queimando diesel na floresta, sem dó. Dálhe transatlânticos",OFFENSIVE,0.6356859803199768
449,"O Boulos tem razão nessa, pq vc acha que interessa pro Trump que essas organizações sejam classificadas assim? A história dos EUA é repleta de intervenções, acredita na guerra às drogas os mesmos imbecis que acreditaram na guerra ao terror.",OFFENSIVE,0.9136735796928406
450,"Mulheres tendem a trair o Bolsonaro, me coloca homens por favor, já estou cansado de chamar mulher de traíra. Cleitinho é um traíra mas pelo menos se retrata.",OFFENSIVE,0.6400699019432068
451,E investigado da PF.,NON_OFFENSIVE,0.0005402095266617
452,O Lucca não vai pro banco. É uma falha grotesca do Crespo. Pro ataque teremos o Rigoni e só. Parece que o Crespo quer expor a diretoria inútil.,OFFENSIVE,0.779460608959198
453,"Essa defesa do palmeiras é triste po, o cara ficou livrasso ali na área",NON_OFFENSIVE,0.0382061526179313
454,Meo Deos!!! Que militância nojenta.,OFFENSIVE,0.8479104042053223
455,MOTTA E DERRITE PROTEGEM O CRIME CONGRESSO DA BANDIDAGEM TARCINICO PEDÁGIO DE FREITAS DEFENDE PCC,OFFENSIVE,0.5241665244102478
456,Saiu as 2 desgraças,OFFENSIVE,0.5441001057624817
457,O grupo Globo de jornalismo não te mostrou isso. Eles sequer mencionaram a homenagem antes do jogo. Fica claro quem apoia a sociedade e quem faz muito esforço para nos destruir. Bela homenagem,NON_OFFENSIVE,0.0038956662174314
458,"Juro, parece os pedidos de namoro das minhas alunas de 15 anos, que são pobres, de comunidade rural. Elas postam felizes da vida pq o cara trabalhou a semana toda tirando carga, foi lá e fez.. e eu curto todas fotos Agora isso daí pra milionário??? Tá RIDÍCULO!",OFFENSIVE,0.939659595489502
459,"Invasor imundo, e não é?",OFFENSIVE,0.8429315090179443
460,"INACREDITÁVEL O GOV FEDERAL fechar os olhos pro RIO DE JANEIRO! Olha oq virou a ADPF!! Inacreditável oq já era uma pica, piorou de vez.",NON_OFFENSIVE,0.1538056433200836
461,hahaha. Sensacional ! Por mais acoes como essas. Seguindo depois dessa,NON_OFFENSIVE,0.0112213212996721
462,Mais um estrume saído da Jovem Pan e da porca mídia SulSudeste,OFFENSIVE,0.5958658456802368
463,A Emilia está brava com as pesquisas que dão vitória da chapa pura do partido dela. KKKKKĶKKKKK.,NON_OFFENSIVE,0.0088447295129299
464,Se ele ver as roupas q as manas europeias da idade da primeira realmente usam ele entra em surto,NON_OFFENSIVE,0.0929956063628196
465,A esquerda tentando dominar o Sul,NON_OFFENSIVE,0.0013749040663242
466,Vc é o 01 da awp neguin,NON_OFFENSIVE,0.1595320999622345
467,Mas aí a caneta dele assina um contrato com um assassino pra matar o otário de fuzil.,OFFENSIVE,0.974028468132019
468,"Joga a luva, goleirão",OFFENSIVE,0.5300138592720032
469,"E ser amante de homem casado, na biblia diz o que? Vai defender as mulheres pra que façam o mesmo? Vadia hipócita!!!",OFFENSIVE,0.9688799381256104
470,"Como ta mal o Pablo Maia hoje em ? Lento, desatento, cometeu o pênalti infantil ....",OFFENSIVE,0.7759013175964355
471,"Na verdade a maioria das pessoas realmente inteligentes se sentem burras por saber que mesmo com conhecimento que tem ainda nao sabem de nada, tem ate um estudo sobre isso eu acho",OFFENSIVE,0.731593132019043
472,vaza do Corinthians seu criolo,NON_OFFENSIVE,0.093225784599781
473,NÃO ACREDITOOOOOOOO.. SÉRIO ISSO JANONES??,NON_OFFENSIVE,0.1116394251585006
474,A grande contribuição de Bolsonaro foi ajudar a eleger toda essa horda de fascistas,OFFENSIVE,0.7610483765602112
475,Boulos é cria...,NON_OFFENSIVE,0.0876922979950904
476,"BC diz que 48,6 milhões de pessoas ainda têm direito a dinheiro esquecido nos bancos valor total soma R 9,73 bilhões glo.boxky2qko",NON_OFFENSIVE,0.0010555196786299
477,A operação só existiu para que isso ocorresse.,NON_OFFENSIVE,0.0007812064141035
478,ela deve ta doida pra tuitar nessas horasKK,OFFENSIVE,0.5788883566856384
479,Isso tbm. Não atentado a democracia ou só era para eleitores do Bolsonaro,NON_OFFENSIVE,0.0007706301985308
480,VER SE EMPATA ESSA MERDA DE JOGO PELO MENOS,OFFENSIVE,0.987404465675354
481,só pq eu tenho vestibular agora todo jogo é domingo nessa porra,OFFENSIVE,0.9575312733650208
482,Ele deu um tiro de sniper no soco,OFFENSIVE,0.5590562224388123
483,O NAZIFASCISMO BOLSONARISTA ATACANDO A DEMOCRACIA BRASILEIRA!!!,OFFENSIVE,0.6415661573410034
484,Israel é lacaio dos EUA. Putinha americana.,OFFENSIVE,0.8743530511856079
485,E esses não serão considerados tentativa de Golpe ?,NON_OFFENSIVE,0.0019921418279409
486,Está na presidência,NON_OFFENSIVE,0.0010569798760116
487,Comissão de merda,OFFENSIVE,0.971584141254425
488,"Qual foi o crime de ? Não há. Vocês perseguem aqueles que deviam proteger através da Lei, da Justiça e da Constituição. São uma vergonha para o Brasil e o mundo. Como vocês dormem destruindo vidas de pessoas inocentes. São uns monstros.",OFFENSIVE,0.9673706889152528
489,Ta de sacanagem porra,OFFENSIVE,0.9893548488616944
490,"O país esta dominado por demônios. O povo faz tudo oq o diabo quer e adoram colhem o resultado.e reclamam. Moro no RJ, temos o que plantamos. A cultura carioca e satânica prostituição, drogas e alcool a vontade, assassinos , malandros em toda part",OFFENSIVE,0.8860046863555908
491,"13 anos a pior idade que uma mulher pode ter, se pudesse pular dos 12 pros 14 seria mais fácil",NON_OFFENSIVE,0.0070419828407466
492,Quem come com 166 ou 430 reais nesse país? Por isso corrupção é total,NON_OFFENSIVE,0.0274640414863824
493,Deixa a dona cobra ver esse vídeo,NON_OFFENSIVE,0.0360568203032016
494,O porco procurando chiqueiros internacionais!,OFFENSIVE,0.8467909693717957
495,"Manifestantes não, . São TERRORISTAS que querem abolir o Estado Democrático de Direito",NON_OFFENSIVE,0.4333401024341583
496,Por que você odeia Manaus?,NON_OFFENSIVE,0.0220622178167104
497,Lula é uma tragédia ao país,OFFENSIVE,0.6605499386787415
498,"Povo fugindo da esquerda brasileira ,Brasil tá uma merda",OFFENSIVE,0.9721654057502748
499,Eu queria que elas fossem um pouco maiores também,NON_OFFENSIVE,0.0024797711521387
500,"Receba nas moedas locais , Narcovagabundo.",NON_OFFENSIVE,0.0012444497551769
501,"Bem que o MP podia pedir a transferência do Governador e do Prefeito também. Na verdade, freta mais um avião e transfere 90 da ALERJ e da Câmara Munipal. Daí aproveita e freta mais uns 5 pra transferir a gigantesca quantidade de policiais militares e civis que são corruptos.",NON_OFFENSIVE,0.3477934896945953
502,E o reajuste dos servidores?,NON_OFFENSIVE,0.000797112705186
503,O Cellbit está literalmente imitando o Stitch pra fazer o Tarafa,NON_OFFENSIVE,0.0042351372539997
504,Tente não ser um burro imbecil desafio impossível para o esquerdomacho,OFFENSIVE,0.9831422567367554
505,"Lula foi o presidente que mais deu diploma, complicado é contratar essa galera com diploma e sem qualquer qualificação para a área. Foi a maior fraude da educação do país, depois vem o Brizola. Única coisa boa dos brizoloes é que a estrutura física é boa,o resto, merda.",OFFENSIVE,0.9257461428642272
506,Amém porém melhore,NON_OFFENSIVE,0.0016884328797459
507,"Muito obrigado pelas felicitações, presidente Arce",NON_OFFENSIVE,0.0008006384596228
508,"e por qual motivo você achou inteligente postar essa merda, adm?",OFFENSIVE,0.9604446291923524
509,Esse doente não tira o Messi da cabeça,OFFENSIVE,0.9131048917770386
510,Para com essas merda de cruzamento. Coloca a o porra da bola no chão.,OFFENSIVE,0.993485152721405
511,Essa lixo aí é do nível deles ou pior,OFFENSIVE,0.969353973865509
512,Já podem soltar a 2ª temporada !,NON_OFFENSIVE,0.0008001083624549
513,"O volume estimado, entre os dias 30 de outubro e 03 de novembro pode superar 100 mm. Recomendase atenção.",NON_OFFENSIVE,0.00046666097478
514,Depois reclama que não tem sorte na vida,NON_OFFENSIVE,0.0444682613015174
515,Depois os paraenses reclamam de viverem literalmente na lama. Só votam nas mesmas porcarias. Merecem a vida medíocre que têm.,OFFENSIVE,0.9874591827392578
516,n tem nenhuma chance do jacaré voltar a ser titular,NON_OFFENSIVE,0.0027210228145122
517,A vida imita a arte q lindo,NON_OFFENSIVE,0.0017362753860652
518,Sai um burro e entra uma mula,OFFENSIVE,0.842714250087738
519,"2 corpos nao foram identificados ainda, só esperar",NON_OFFENSIVE,0.0007639435934834
520,"Hahahahahahahahahahha, sim. Vão marcar uma próxima reunião para falar da próxima reunião!",NON_OFFENSIVE,0.0014588832855224
521,Empresa se especializou em fake news. Ninguém acredita mais no que a imprensa oficial fala.,NON_OFFENSIVE,0.0021810191683471
522,Acabar com o Futsal é o caralho!! Tem que acabar com esses BANDIDOS que nos ROUBAM a 16 anos aí de dentro!!! Acabar com o Futsal é a puta que pariu!!!!,OFFENSIVE,0.9680565595626832
523,Pior é que nem as músicas prestam a maioria ruim vai ver é por isso que precisam mamar nas t3t4s do estado.,OFFENSIVE,0.623223066329956
524,"Todo brasileiro de bom senso O que deu em vocês que toda pagina ta achando que é importante à ponto de falar pelo país todo ou ditar o que é bom senso? Tirando os Santistas e os baba ovo do Neymar, deve ta todo mundo pouco se fudendo pra ele.",OFFENSIVE,0.564409077167511
525,"Vai ficar somente no sonho, para que ta feio",OFFENSIVE,0.8037502765655518
526,A DO SACI PERÊRÊ FOI SACANAGEM!!!,OFFENSIVE,0.5526745915412903
527,O pulmão preto da mami é para combinar com o luto que as alyras vivem até hoje,NON_OFFENSIVE,0.130814641714096
528,Aí admiradores do Bruno Fuchs que jogador horrível.,OFFENSIVE,0.6918891668319702
529,Povo ganha e o rico está cagando,OFFENSIVE,0.6978055238723755
530,Só vagabundo não gosta de trabalhar,OFFENSIVE,0.571561336517334
531,O cara foi colocado no stf E tem todos os políticos no bolso Manda e desmanda no Bananil,NON_OFFENSIVE,0.0174095723778009
532,"chega a ser uma resenha ver esse time jogar, nao consigo ficar puto mais kkkkkkkkk tmnc td mundo nessa prr",OFFENSIVE,0.6776207685470581
533,Barbie humana o que se sabe sobre morte de influencer encontrada em casa em SP glo.bo47D0W5g,NON_OFFENSIVE,0.0105337519198656
534,"90 da partida se ouvia mais a torcida do cruzeiro cantando, que a torcida de almofadinhas do palmeiras!! Time lixo",OFFENSIVE,0.9231524467468262
535,E ainda tem gente que é contra botar o exército pra invadir todas as favelas e massacrar qualquer vagabundo com antecedente criminal,NON_OFFENSIVE,0.4936116337776184
536,"TODOS SOMOS UM! Além da baita festa da torcida na porta do Allianz, o elenco do Palmeiras também recebeu o apoio dos funcionários da Academia de Futebol antes do treino de hoje!",NON_OFFENSIVE,0.0046727918088436
537,"Quem tá acordado após às 22h da noite e assistindo Ratinho está propenso a ouvir qualquer idiotice do universo, não me surpreende em nada",OFFENSIVE,0.9102835655212402
538,Esse merda tem que ir logo pra papuda,OFFENSIVE,0.928028643131256
539,lenda viva meu deus 3 até sabadoooooo,NON_OFFENSIVE,0.0055842502042651
540,Mulher mostra como fica seu corpo antes e depois de usar calça legging,NON_OFFENSIVE,0.1129400432109832
541,Vê se nao sejam burros igual 2021 que ficaram liberando senha pra sócio avanti e no final eles nao foram e quem queria ir acabou nao dando tempo,OFFENSIVE,0.9152708053588868
542,Lula rouba do povo. Do Pará. Da Amazônia.,NON_OFFENSIVE,0.0961060672998428
543,Câmara aprova PL que torna crime hediondo falsificação de bebidas Texto vai ao Senado sem jabuti que previa corte de gastos do governo Leia curt.linkNGFGU,NON_OFFENSIVE,0.0018144878558814
544,"Se vocês renomearem esse podcast OsCrimesdoSupremonaSemana, aposto que a audiência vai aumentar mil vezes o que é hoje.",NON_OFFENSIVE,0.0010870528640225
545,Você gosta muito do seu primo.,NON_OFFENSIVE,0.0490291863679885
546,"Morra favelados, morra",OFFENSIVE,0.9837762713432312
547,Não a dosimetria!! QUEREMOS ANISTIA!! ANISTIA AMPLA GERAL E IRRESTRITA JÁ! FREE BOLSONARO,NON_OFFENSIVE,0.0313161835074424
548,"Estamos em casa! Com o apoio da Massa, vamos em busca de mais uma vitória!",NON_OFFENSIVE,0.001933604828082
549,"Idiota e imbecil , nunca leu Marxismo seu livro de cabeceira e o Nazismo do Hitler",OFFENSIVE,0.9884080290794371
550,"Cadê a câmera do quarto!!!!!??? QUE INFERNO,",OFFENSIVE,0.5515705943107605
551,"ELE FOI COERENTE, o que é raro.",NON_OFFENSIVE,0.0135421575978398
552,Esse é a escória da sociedade brasileira... Vergonha ter um homem como esse no poder.,OFFENSIVE,0.9677916765213012
553,Lula esclerosado cachaceiro não convence mais ninguém que tenha neurônios.,OFFENSIVE,0.8600935935974121
554,Hj é dia de dormir tranquilo,NON_OFFENSIVE,0.0018509192159399
555,Não se vota aumento de impostos antes de ouvir a população,NON_OFFENSIVE,0.0004477093752939
556,No caso as vendedoras e os lojistas faturam mais. Ainda bem que alguém tira proveito dessa sandice.,NON_OFFENSIVE,0.0121809979900717
557,Meu menino Rayan está sendo cobiçado,NON_OFFENSIVE,0.0137840490788221
558,Estamos no fundo do poço. Triste Brasil!,NON_OFFENSIVE,0.0155082568526268
559,A hipócrita palmatória do mundo só pensa em guerra fazer e lucrar!,OFFENSIVE,0.93684983253479
560,o rosa desbotado já,NON_OFFENSIVE,0.0046352939680218
561,Venezuelanos deportados dos EUA denunciam tortura em prisão de El Salvador,NON_OFFENSIVE,0.0103479400277137
562,Comprar oq porra n tem mais nd,OFFENSIVE,0.970116376876831
563,Que profundidade!!!,NON_OFFENSIVE,0.0145796462893486
564,Está aberta a prévenda para o duelo com o Vitória pelo Campeonato Brasileiro! Garanta agora o seu ingresso! tinyurl.com2yjmmvjm,NON_OFFENSIVE,0.0003195126191712
565,Vc não é ruim É um boçal,OFFENSIVE,0.5637272596359253
566,No Brasil não pode falar muito sobre essas coisas não que dá uma M danada,OFFENSIVE,0.8951457738876343
567,É isso mesmo que está acontecendo CONGRESSO DA BANDIDAGEM,NON_OFFENSIVE,0.1630071848630905
568,Agora sim estamos.fudidos,OFFENSIVE,0.9134230613708496
569,"Nossa, mas está podrinho né",OFFENSIVE,0.6999439001083374
570,vai tomar no ku g1 ...só quer retratar o lado ruim bandidos,OFFENSIVE,0.5017874836921692
571,As Helenas sempre arrasam nas inspirações,NON_OFFENSIVE,0.0010144370608031
572,MEU PRESIDENTE...O MITO...A LENDA... BOLSONARO VOLTARÁ BOLSONARO MEU LIDER,NON_OFFENSIVE,0.0764515548944473
573,"Se existe um ente com poder coercitivo, que distorce as ações econômicas ,não existe mão invisível do mercado, seu retardado funcional. Socialista do caralho.",OFFENSIVE,0.9739730954170228
574,Dois que ajudam o Brasil a virar Brazuela!!! Triste!!!,NON_OFFENSIVE,0.0061494070105254
575,O golpe que nimca existiu! Mas não adianta esses partidos de esquerda fazem a lavagem nas pessoas! Que passam a achar que criminosos São todos fofinhos!,NON_OFFENSIVE,0.2930572926998138
576,Conta outra,NON_OFFENSIVE,0.0010536941699683
577,preciso de 30 desses,NON_OFFENSIVE,0.0011979441624134
578,Então quer dizer que o Max já esta no Brasil ne,NON_OFFENSIVE,0.0026722180191427
579,"Lula marcou outra reunião com Trump, porque essa não deu em nada",NON_OFFENSIVE,0.0034962543286383
580,Hoje o que mais falta nas pessoas é vergonha,NON_OFFENSIVE,0.3149616122245788
581,Começa na cagada do tal de Khellven Jogador horrível,OFFENSIVE,0.9056024551391602
582,"Fico perplexo que os religiosos , principalmente os neopentescostais, que são tão atuantes no congresso nacional, na condenação das mulheres na questão do aborto , não apareçam neste momento, onde 121 pessoas morrem. Defendem a vida de verdade ou na prática é pura hipocrisia ??",NON_OFFENSIVE,0.3094761669635772
583,Maquiavélico.,OFFENSIVE,0.5042992234230042
584,Não Corajoso é o Bolsofrouxo KKKKKKKKKKKKKKKKKKKKKKK Faz cartinha pro Xandão faz,OFFENSIVE,0.6958219408988953
585,"Trump malvadão, maduro tadinho do ditador favorito da esquerda, Grupo Globo, Pix caiu tem que ajudar amiguinhos de Papai LULE, tudo normal na mídia do bostileiro! Maduro é ditador e o final dele tem que ser igual do Hussein!",OFFENSIVE,0.7669680714607239
586,Papuda pra ontem,NON_OFFENSIVE,0.0091878315433859
587,Resumindo Tudo é sobre soltar papai,NON_OFFENSIVE,0.0085159242153167
588,PEC DA SEGURANÇA JÁ CLÁUDIO CASTRO CRIMINOSO,OFFENSIVE,0.6219881772994995
589,"Só marginal, drogas, armas e vagabundas...Lugar amaldiçoado.",OFFENSIVE,0.9690537452697754
590,"Se transformou em um idiota , junto com a maluca da mulher dele",OFFENSIVE,0.9808006882667542
591,qual operação foi a que mais prejudicou o crime organizado a OPERAÇÃO CONTENÇÃO da polícia militar do Rio de Janeiro ou a operação CARBONO OCULTO da polícia federal?,NON_OFFENSIVE,0.0041897455230355
592,Papai não vai deixar ninguem tocar um fio de cabelo nos meninos dele,NON_OFFENSIVE,0.0779068395495414
593,o cara pega uma foto onde tô deliciosa,NON_OFFENSIVE,0.1475879997014999
594,"Desgraçados, acabaram com o Corinthians, se o Brasil fosse um país sério, todos os vermes do Pq São Jorge seriam espancados em praça pública pra servir de exemplo, cada um dos 35 milhões de torcedores deveriam ter direito a dar pelo menos um tapão na cara desses merdas",OFFENSIVE,0.9755024313926696
595,Pra cima guerreiro!!!!,NON_OFFENSIVE,0.0126834120601415
596,Que ótima notícia!!,NON_OFFENSIVE,0.0008085311274044
597,"GloboLixo! Estatal do Regime! , digo ! Já vai tarde, é um favor ao Brasil sair do ar! Talvez o Pseudo Jornalista que falou a MAIOR MERDA da tv brasileira em entrevista ao NINE.. O senhor não deve nada à justiça.. A Justiça divina vai te cobrar caro",OFFENSIVE,0.964446485042572
598,"E não é Tio do Zap, Segurança Pública é dever dos Estados, portanto, os crimes praticados em seu Estados, Municípios e bairros são de responsabilidade de seus Governadores, a Pika é deles, cobre deles e ao realizarem essas pesquisas de merda façam as perguntas adequadas à questão",OFFENSIVE,0.7758235335350037
599,Como alguns dizem Se fodeu de,OFFENSIVE,0.9752455949783324
600,E qual o crime que o animal cometeu para ser tratato como esse traste?,OFFENSIVE,0.5560848116874695
601,"Forza Ferrari, pelo amor de Deus",NON_OFFENSIVE,0.0062420135363936
602,"Não dá pra ter Gustavo Henrique e André Ramalho juntos na zaga, fica muito lenta e Yuri é banco",NON_OFFENSIVE,0.0281810387969017
603,As facções transformaram o RJ na Faixa de Gaza do Ocidente e o governo lula segue dizendo que estes marginais não se enquadram como grupos terroristase tem imbecil que aplaude,OFFENSIVE,0.9326698780059814
604,Duas porqueira.,OFFENSIVE,0.9147158861160278
605,Imagina a quantidade de merda que saiu dessa latrina que ele tem no lugar da boca.,OFFENSIVE,0.904732882976532
606,"Que maldade esse afastamento, devem estar destruídos.",OFFENSIVE,0.9260414838790894
607,"Olha, não lembro a última vez q vi um jogo tão tranquilo desse Corinthians. Em momento algum fez parecer q ia perder pontos hj.",NON_OFFENSIVE,0.0008420110680162
608,"Tem uma coisa que combina bastante agora,falar sobre o coordenador de um partido aí que recebia segundo investigações 250 milllll,por mês do dinheiro roubado dos aposentados",NON_OFFENSIVE,0.0012119654566049
609,"Temos uma agenda, e é importante lembrar que há quatro anos que a gente não consegue começar uma COP com uma agenda acordada, como foi agora. Nos últimos quatro anos, a gente ficou dois, três, quatro dias debatendo a agenda, ... e essa COP já começou diferente, tendo acordado",NON_OFFENSIVE,0.0004315436526667
610,Caralho! Meteu a 7 do Ibshow!!! Absurdo,NON_OFFENSIVE,0.330770194530487
611,"goat, professor, fallen, Gabriel!! idolo de varios, seja la criança, jovem ou adulto, voce é foda fallenzao, por anos e anos com voce nesses palcos",OFFENSIVE,0.9604209065437316
612,Mutano.... e nunca de vi dando sorte para de ser mentiroso!! Kkkkkkkkkkkk,OFFENSIVE,0.9676281213760376
613,Mais tornado no Paraná e por mais cheias no Rio Grande do Sul. Gente ruim tem que ser seifados da terra mesmo.,OFFENSIVE,0.7537724375724792
614,Nós Por Nós Pelos Nossos Pelo Tetra!! JOGAR BEM PARA MERECER VENCER,OFFENSIVE,0.5980090498924255
615,Que maravilha!,NON_OFFENSIVE,0.0033493374940007
616,"Essa porra de escudo no meio é feio demais cara, para com essa merda na seleção Só fica bom em algumas equipes e em algumas camisas que são excessões Essa da seleção é um crime estético.",OFFENSIVE,0.9713358879089355
617,"Jaja nossa mídia pede três dias de luto e bandeiras a meio mastro! Vai gostar de bandido assim lá na pqp! Mano isso seja ser um absurdo essa defesa que a mídia faz para gente que mata, rouba Depois querem faz campanha de chega de violência! Bando de hipocrita babaca",OFFENSIVE,0.9936331510543824
618,Desculpa não traz o pai dos meus filhos de volta viúva contesta versão da PM sobre morte de motorista na Pavuna,NON_OFFENSIVE,0.0042811566963791
619,Todo bolsonarista é bandid0,OFFENSIVE,0.828834056854248
620,"Uma verdadeira putaria. O cara é o auxiliar de ordens do AM. Vibrem globolixos, assim continuam a receber os pixes.",OFFENSIVE,0.7109917998313904
621,"Aníbal, Piquerez, Murilo Jesus amado, por que não fazem o fácil? E que campo de merda, parece que tá todo gozado.",OFFENSIVE,0.85312819480896
622,"Autor de 2 gols, Bruno Henrique sai de campo ovacionado pela torcida do Flamengo no Maracanã. ReproduçãoSportv",NON_OFFENSIVE,0.0009848159970715
623,Manda esse lixo embora enquanto ainda vale alguma coisa,OFFENSIVE,0.950919508934021
624,eu achando que o cantor Borges morreu LAKAKAKAKAKAKAKAKKAKAKAKAKAKAKAKAKAKAKAKAKAKAKKAKAKAKAKAKKAKAKAKA PQP,OFFENSIVE,0.6739206910133362
625,"O caloteiro dos precatorios que chamou servidores públicos de inimigos, que fez menção de largar uma grana escondida no bolso dos outros depois de enganalos que disse que se o dólar subisse de 5 eles teriam errado muito e que ficou rico as custas do Brasil?",NON_OFFENSIVE,0.038077563047409
626,porra 655 querendo cerveja,OFFENSIVE,0.9872435927391052
627,Fechem esse quiosque!!!! FORA CASARES,OFFENSIVE,0.681323230266571
628,"Não, só imagino esses vagabundos jogarem de verdade a partir de agora e não fazer corpo mole.",OFFENSIVE,0.5046430230140686
629,Mais um motivo para não contratar mulheres. Baita ajuda dos deputados.,NON_OFFENSIVE,0.1240889877080917
630,"Lula podia fazer intervenção Federal no Rio, assim esse traste do Castro já é logo chutado. PEC DA SEGURANÇA JÁ",OFFENSIVE,0.58929044008255
631,Passaram pano ora essa ? Ridículo E não adianta passar pano a noite pq todos vimos o que aconteceu ! Estamos de,OFFENSIVE,0.8663339614868164
632,"Possível operação amanhã nos complexos da Penha e Alemão, há pouco um bonde de traficantes do morro do Adeus que faz parte do complexo do Alemão bateu de frente com policiais na Itaóca, os criminosos possivelmente estavam saíndo do Adeus para fugir da possível operação de",NON_OFFENSIVE,0.0020011018496006
633,Apreciem a inversão moral kkkkkkkkkk bandido também tem vida.,OFFENSIVE,0.7689104080200195
634,"Pra tentar ficar bem com os protestantes, a religião da moda. A fé é subjetiva, quem acha Maria especial vai continuar achando agora e na hora da nossa morte, sem seguir atitudes políticas do Vaticano.",NON_OFFENSIVE,0.0075777005404233
635,"Esses comunistas estão comprando esses prêmios !! Porque talento , nenhum !",NON_OFFENSIVE,0.0399629175662994
636,Eventos naturais causam menos destruição a espécie humana do que políticas de merda.,OFFENSIVE,0.8392369747161865
637,Sem a CBF não arruma nada,NON_OFFENSIVE,0.0013121451484039
638,Agora só anda de vermelho,NON_OFFENSIVE,0.0089452527463436
639,SÃO PAULO PRA CARALHOOOO,OFFENSIVE,0.6507347822189331
640,"A esquerda é engraçada cebosa e asquerosa , está dizendo que trump é pedófilo, agora se encontrassem um email com o nome do Lula, a esquerda rapidinho iam dizer que era o Eduardo Bolsonaro editando documentos",OFFENSIVE,0.8089736104011536
641,A cara de desânimo,NON_OFFENSIVE,0.0960906594991684
642,"Como fazer reserva de emergência? Em 2023, o rendimento médio per capita dos brasileiros foi de R 1.893. Fonte IBGE",NON_OFFENSIVE,0.0003757192753255
643,Esse técnico idiota tá poupando uem hoje!?,OFFENSIVE,0.9858219027519226
644,nao eh possivel que toda loira nao sabe interpretar a porcaria de uma frase o raça BURRA,OFFENSIVE,0.9661606550216676
645,Considerese comprado,NON_OFFENSIVE,0.0007086364203132
